"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Tiptiper Vintage Makeup Vanity with Lights in 3 Colors, Vanity Table with Charging Station of 2 USB Ports and Outlets, Vanity Desk with Large Mirror, Drawers and Shelves, Rustic Brown and Black","B09X325GJD","https://www.amazon.com/dp/B09X325GJD?psc=1","https://m.media-amazon.com/images/I/81qRpmzyc6L._AC_SX569_.jpg","Tiptiper",199.99,502,"100,394.98","68,642","CN","n/a",1,4.4,280,8,13,"Stickto mystyle","Home & Kitchen","n/a","MFN","n/a","n/a","4/25/2022"
"Irontar Makeup Vanity Table, Makeup Table with Large Mirror and 11 LED Lights, Brightness Adjustable, Dressing Table Desk with 4 Drawers, Bedroom Vanity Desk for Girls, Women, White WDT002W","B0B3HZSHTR","https://www.amazon.com/dp/B0B3HZSHTR?psc=1","https://m.media-amazon.com/images/I/81p1fmzGgWL._AC_SX466_.jpg","Irontar",199.99,443,"88,595.57","77,693","CN","n/a",1,4.2,117,9,16,"Irontar Direct","Home & Kitchen","n/a","MFN","n/a","n/a","10/1/2022"
"Likein Corner Makeup Vanity Desk with Mirror and Lights, Bedroom Vanity Table with Lighted Mirror 5 Drawers and Storage Shelf for Women Girls White","B0BGQPPHDR","https://www.amazon.com/dp/B0BGQPPHDR?psc=1","https://m.media-amazon.com/images/I/61+pjad9hrL._AC_SX425_.jpg","Likein",159.98,144,"23,037.12","181,610","CN","n/a",2,4.2,49,7,4,"AMZOOM-US","Home & Kitchen","n/a","MFN","n/a","n/a","9/28/2022"
"SONGMICS Jewelry Cabinet Armoire, Wall/Door Mount Storage Organizer with Full-Length Frameless Mirror, Lockable Cabinet with Built-in Small Mirror, Shelves, Gift Idea, White UJJC003W01","B08GYVJXHQ","https://www.amazon.com/dp/B08GYVJXHQ?psc=1","https://m.media-amazon.com/images/I/71YEkLidVML._AC_SY450_.jpg","SONGMICS",59.49,990,"58,895.10","17,110","AMZ",35.45,2,4.6,"1,783",7,47,"Amazon","Clothing, Shoes & Jewelry","Small Oversize","AMZ","17.5x7.0x46.0",24.65,"8/29/2020"
"DCA 25 PCS Clear Plastic Drawer Organizer Tray for Makeup, Kitchen Utensils, Jewelries and Gadgets","B0BFWG2G5N","https://www.amazon.com/dp/B0BFWG2G5N?psc=1","https://m.media-amazon.com/images/I/71mbx23lVRL._AC_SX466_PIbundle-25,TopRight,0,0_SH20_.jpg","DCA",15.96,"2,144","34,218.24","16,585","CN",9.88,1,4.5,169,9,35,"DCA-STORE","Home & Kitchen","Large Standard-Size","FBA","7.9x6.7x9.3",3.68,"9/20/2022"
"Cozy Castle White Vanity Desk with Mirror and Lights, Makeup Desk with Storage Cabinet, Small Vanity Table for Bedroom","B0BJKBNRXX","https://www.amazon.com/dp/B0BJKBNRXX?psc=1","https://m.media-amazon.com/images/I/718DmHRKy-L._AC_SX425_.jpg","Cozy Castle",99.99,35,"3,499.65","210,338","CN","n/a",1,4.6,22,7,5,"cozypshouse","Home & Kitchen","n/a","MFN","n/a","n/a","10/18/2022"
"Makeup Vanity Table with Lighted Mirror & Power Strip, White Vanity Set with Hair Dryer Rack, Lots Storage, 3 Lighting Modes, Brightness Adjustable, 31.5in(L)","B09YTVTJ5F","https://www.amazon.com/dp/B09YTVTJ5F?psc=1","https://m.media-amazon.com/images/I/711rvjjQSmL._AC_SX450_.jpg","Vabches",141.98,"n/a","n/a","n/a","CN",180.78,1,4.6,352,7,26,"Betemint","Home & Kitchen","Special Oversize","MFN","15.8x31.5x57.7",57.00,"4/27/2022"
"Vanity Desk,Make Vanity Set with Touch Screen Dimming Mirror, 3 Color Lighting Modes, Dressing Table with 3 Sliding Drawers, Modern Bedroom Makeup Table and Cushioned Stool Set for Women Girls","B0BY324TTK","https://www.amazon.com/dp/B0BY324TTK?psc=1","https://m.media-amazon.com/images/I/61HF0b2GcQL._AC_SY450_.jpg","sbdmirau",179.00,240,"42,960.00","58,127","CN",63.88,1,4.2,94,8,-47,"lijunforniture","Home & Kitchen","Small Oversize","FBA","22.0x7.0x34.5",66.01,"1/18/2023"
"Furmax Vanity Desk Makeup Vanity Table with Lighted Mirror Vanity Set with Modern Desktop, Soft Cushioned Stool, 4 Storage Drawers, 3 Colors Mirror Brightness Adjustable (White)","B0B65K8LKS","https://www.amazon.com/dp/B0B65K8LKS?psc=1","https://m.media-amazon.com/images/I/71TEt1jtUoL._AC_SY450_.jpg","Furmax",109.99,377,"41,466.23","86,546","HK","n/a",1,4.2,62,8,3,"Furmax","Home & Kitchen","n/a","MFN","n/a","n/a","7/9/2022"
"Vanity Desk with Mirror and Lights Makeup Vanity with Lights and Tri-Folding Mirror,Vanity Table with Lights,Makeup Vanity with Drawers,Vanity Mirror with Lights Desk and Chair Makeup Desk for Girl","B08929P192","https://www.amazon.com/dp/B08929P192?psc=1","https://m.media-amazon.com/images/I/71b7N-TAbnL._AC_SX569_.jpg","Desunny",129.99,355,"46,146.45","74,528","CN",58.21,1,4.4,319,7,17,"Desunny","Home & Kitchen","Small Oversize","MFN","20.7x13.5x34.5",45.01,"5/22/2020"
"usikey Vanity Desk with Mirror & Lights for Mother's Day, Makeup Vanity Table with 2 Drawers, 6 Storage Shelves & 10 Light Bulbs, Vanity Table Set with Stool for Women Girls, Bedroom, White","B07SHQXFWN","https://www.amazon.com/dp/B07SHQXFWN?psc=1","https://m.media-amazon.com/images/I/51eO+ntMDMS._AC_SX466_.jpg","usikey",149.99,459,"68,845.41","71,280","CN",73.47,1,4.3,"2,265",8,17,"usikey","Home & Kitchen","Medium Oversize","MFN","24.4x48.4x6.5",76.80,"9/26/2020"
"Makeup Vanity Set with Lighted Mirror and Table Set, Dressing Table with 6 Drawers, White","B0BWJC2QD3","https://www.amazon.com/dp/B0BWJC2QD3?psc=1","https://m.media-amazon.com/images/I/61xLbMNk+oL._AC_SX466_.jpg","Saihemei",179.00,"n/a","n/a","851,088","CN",64.30,1,1.0,1,6,0,"Saihemei","Home & Kitchen","Small Oversize","FBA","21.5x7.8x35.0",67.01,"11/21/2022"
"Tiptiper Large Vanity Table with Lighted Mirror & Charging Station, Makeup Table Vanity Dresser with 10 LED Light, 5 Drawers, Storage Shelves and Cabinet Drawer Chest for Women Girls, White","B09WZSVJBT","https://www.amazon.com/dp/B09WZSVJBT?psc=1","https://m.media-amazon.com/images/I/71HjNXym-WL._AC_SX466_.jpg","Tiptiper",209.99,366,"76,856.34","71,564","CN",84.07,1,4.2,278,8,13,"outdoorly","Home & Kitchen","Medium Oversize","MFN","22.8x33.0x9.4",81.50,"4/1/2022"
"Irontar Makeup Vanity Table with Charging Station and USB Ports & Power Outlets, Bedroom Vanity Desk with Lights and Mirror for Girls, Women, Makeup Table with Drawer, Black WDT001HE","B0B8N55CWZ","https://www.amazon.com/dp/B0B8N55CWZ?psc=1","https://m.media-amazon.com/images/I/61oE5EVKcQL._AC_SX425_.jpg","Irontar",99.99,213,"21,297.87","151,276","CN","n/a",1,4.4,110,8,13,"Irontar Direct","Home & Kitchen","n/a","MFN","n/a","n/a","8/4/2022"
"AOGLLATI Makeup Vanity with Lights in 3 Colors, White Vanity Desk with Mirror and Lights, Vanity Table with Charging Station, Makeup Desk with Visible Drawers, Hidden and Open Storage Shelves","B0BJZZCMM5","https://www.amazon.com/dp/B0BJZZCMM5?psc=1","https://m.media-amazon.com/images/I/71iZD3HC8VL._AC_SY450_.jpg","AOGLLATI",229.99,385,"88,546.15","65,468","CN","n/a",1,4.0,99,7,2,"CAcaco","Home & Kitchen","n/a","MFN","n/a","n/a","10/21/2022"
"IRONCK Vanity Desk Set with LED Lighted Mirror & Power Outlet, Makeup Vanity Table with 4 Drawers,Storage Bench,for Bedroom, Bathroom, Vintage Brown","B0B979631X","https://www.amazon.com/dp/B0B979631X?psc=1","https://m.media-amazon.com/images/I/819uyuihdEL._AC_SY450_.jpg","IRONCK",189.99,"1,165","221,338.35","33,530","CN","n/a",1,4.4,479,9,75,"IRONCK Direct","Home & Kitchen","n/a","MFN","n/a","n/a","8/10/2022"
"shuang qing Rotating Makeup Organizer for Vanity 3 Tier, High-Capacity Skincare Clear Make Up Storage Perfume Organizers Cosmetic Dresser Organizer Countertop 360 Spinning （Gold）","B0BRZ7M5Y3","https://www.amazon.com/dp/B0BRZ7M5Y3?psc=1","https://m.media-amazon.com/images/I/71OsakgkaGL._AC_SX679_.jpg","shuang qing",29.99,"2,790","83,672.10","5,141","CN",11.99,1,4.7,137,8,55,"SHUANG QING","Beauty & Personal Care","Large Standard-Size","FBA","9.3x5.7x9.3",2.34,"1/10/2023"
"Reettic Makeup Vanity Table with Lighted Mirror, Vanity Desk with Drawers, Bedroom Dressing Table,9 LED Blubs & Adjustable Brightness, for Women, Mother, Girls, White RSZT102W","B097PGDH4B","https://www.amazon.com/dp/B097PGDH4B?psc=1","https://m.media-amazon.com/images/I/51ovbzVU0FL._AC_SX425_.jpg","Reettic",89.99,316,"28,436.84","96,036","CN",41.71,1,4.5,340,7,23,"airbuyhome","Home & Kitchen","Small Oversize","MFN","18.5x34.6x5.9",44.20,"n/a"
"DWVO Vanity Desk with Mirror and Lights, Makeup Vanity with Lights and Drawers, Vanity Mirror with Lights and Table Set, 3 Color Adjustable Lighting Brightness & Power Outlet, White","B0C3BNCWL1","https://www.amazon.com/dp/B0C3BNCWL1?psc=1","https://m.media-amazon.com/images/I/81F5mDU1gsL._AC_SX466_.jpg","DWVO",195.37,"n/a","n/a","54,555","n/a",63.82,2,4.0,4,8,2,"    Secure transaction     ","Home & Kitchen","Small Oversize","MFN","6.7x18.7x35.2",59.97,"n/a"
"AGOTENI Large Vanity Table Set Makeup Vanity Dressing Table with Mirror, 5 Drawers & Shelves, Dresser Desk and Cushioned Stool Set (White Slidding Lighted Mirror)","B0BFLFZTZ3","https://www.amazon.com/dp/B0BFLFZTZ3?psc=1","https://m.media-amazon.com/images/I/713eNCNV72L._AC_SX679_.jpg","AGOTENI",279.99,379,"106,116.21","97,167","CN","n/a",1,4.0,110,7,11,"AGOTENI","Home & Kitchen","n/a","MFN","n/a","n/a","9/18/2022"
"PAKASEPT Vanity Set with Lighted Mirror, 43'' Makeup Vanity with Charging Station, Vanity Desk with 9PCS LED Bulb, Storage Shelves, 7 Drawers for Bedroom(No Stool)","B0BVLZWTZM","https://www.amazon.com/dp/B0BVLZWTZM?psc=1","https://m.media-amazon.com/images/I/71LIR65i2NL._AC_SX569_.jpg","PAKASEPT",279.90,282,"78,931.80","121,469","n/a","n/a",1,4.2,19,7,4,"n/a","Home & Kitchen","n/a","MFN","n/a","n/a","2/13/2023"
"Makeup Vanity Desk with Lights and 4 Drawers, White Vanity Set Makeup Table Lots Storage, 3 Lighting Colors, Large Size 39.4in(L)","B0BKFH7YGZ","https://www.amazon.com/dp/B0BKFH7YGZ?psc=1","https://m.media-amazon.com/images/I/71mDAoJTqnL._AC_SY355_.jpg","Vabches",189.98,253,"48,064.94","98,076","CN","n/a",1,4.3,69,9,5,"Toin","Home & Kitchen","n/a","MFN","n/a","n/a","10/25/2022"
"($) Bell+Modern Ketchum 80 inch White Vanity Cabinet Only","B09R4V7VX6","https://www.amazon.com/dp/B09R4V7VX6?psc=1","https://m.media-amazon.com/images/I/61JMscPwkDL._AC_SX466_.jpg","Bell+Modern","1,749.00",2,"3,498.00","979,323","US","n/a",1,"n/a",0,9,0,"Bell and Modern","Tools & Home Improvement","n/a","MFN","n/a","n/a","6/25/2020"
"($) Bell+Modern Sonoma 60 inch Glossy White Double Bath Vanity and Carrara Marble Top","B08NGHL2VF","https://www.amazon.com/dp/B08NGHL2VF?psc=1","https://m.media-amazon.com/images/I/61werEE7JoL._AC_SY450_.jpg","Bell+Modern","1,659.00",2,"3,318.00","829,539","US","n/a",1,"n/a",0,7,0,"Bell and Modern","Tools & Home Improvement","n/a","MFN","n/a","n/a","6/25/2020"
"($) Bell+Modern Sanibel 72 inch Black and Grey Double Vanity, Castle Grey Marble Tops, White Square Sinks, and 28 inch Frameless Mirrors","B09QJBSRCC","https://www.amazon.com/dp/B09QJBSRCC?psc=1","https://m.media-amazon.com/images/I/71aSc73DkzL._AC_SX522_.jpg","Bell+Modern","2,419.00",2,"4,838.00","980,398","US","n/a",1,"n/a",0,6,0,"Bell and Modern","Tools & Home Improvement","n/a","MFN","n/a","n/a","1/15/2022"
"($) Bell+Modern Big Sur 72 in. W x 22 in. D White Double Bath Vanity, Carrara Marble Top, and 70 in. Mirror","B08NGHW7MS","https://www.amazon.com/dp/B08NGHW7MS?psc=1","https://m.media-amazon.com/images/I/61cIJcDOaiL._AC_SY355_.jpg","Bell+Modern","2,589.00",5,"12,945.00","676,893","US","n/a",1,5.0,1,7,0,"Bell and Modern","Tools & Home Improvement","n/a","MFN","n/a","n/a","6/25/2020"
"usikey Makeup Vanity Table with Large Lighted Mirror, 12 Lights, Vanity Desk with Charging Station, 1 Large Drawer & 4-Drawer Chest, Vanity Table Set with Stool for Bedroom, White","B0BF8SGW23","https://www.amazon.com/dp/B0BF8SGW23?psc=1","https://m.media-amazon.com/images/I/61gNT0y3cjL._AC_SY450_.jpg","usikey",219.99,241,"53,017.59","103,988","CN",94.73,1,4.4,48,9,12,"usikey","Home & Kitchen","Medium Oversize","MFN","30.5x41.1x9.8",104.90,"12/1/2022"
"BJYXO Vanity Set Makeup Vanity Dressing Table with Sliding Lighted Mirror, Makeup Vanity Dressing Table with Cushioned Stool with Touch Light 3 Color Lighting Modes Adjustable Brightness","B0BRN5X22C","https://www.amazon.com/dp/B0BRN5X22C?psc=1","https://m.media-amazon.com/images/I/61Yui40ATpL._AC_SY450_.jpg","BJYXO",259.99,5,"1,299.95","652,489","CN",93.84,1,2.9,14,6,5,"Quedun","Home & Kitchen","Medium Oversize","FBA","25.0x8.0x44.5",91.02,"1/4/2023"
"Boahaus Yara Makeup Vanity Desk with Hollywood Vanity Mirror, Lights, Drawers (White/Black), Custom Knobs, Size, and Top, Vanity Makeup Desk for Bedroom (White Standard (Top Glass), Basic Knobs)","B09HTC4VSW","https://www.amazon.com/dp/B09HTC4VSW?psc=1","https://m.media-amazon.com/images/I/31DpO87H2XL._AC_SX425_.jpg","Boahaus",346.00,553,"191,338.00","19,127","US","n/a",3,4.0,233,8,18,"OJCommerce","Tools & Home Improvement","n/a","MFN","n/a","n/a","10/6/2021"
"Vanity Mirror Table Set, Makeup Desk Vanity with Stool, Vintage Bedroom Vanity Lots Storage Dressing Table White for Women and Girls","B08HZ36NBC","https://www.amazon.com/dp/B08HZ36NBC?psc=1","https://m.media-amazon.com/images/I/61-nYtfzswL._AC_SY355_.jpg","Titoni",89.99,182,"16,378.18","339,110","CN",66.56,1,4.4,253,7,5,"Fameill","Home & Kitchen","Medium Oversize","MFN","20.0x16.0x35.5",52.61,"9/14/2020"
"NeuType Makeup Vanity with Lights, Vanity Desk with Mirror and Lights, Vanity Mirror with Lights and Table Set, White Vanity Desk 2 Drawers Vanity Set with 12 Light Bulbs","B0BQ628GCQ","https://www.amazon.com/dp/B0BQ628GCQ?psc=1","https://m.media-amazon.com/images/I/81Dm78A7CFL._AC_SY355_.jpg","NeuType",149.14,359,"53,541.26","141,580","AMZ",58.56,2,3.9,81,8,15,"Amazon","Home & Kitchen","Small Oversize","AMZ","28.5x6.5x36.5",64.01,"n/a"
"IRONCK Vanity Desk Set with LED Lighted Mirror & Power Outlet, Flip Top Makeup Vanity Table with Drawers & Cabinet,for Bedroom, Bathroom, Vintage Brown","B0BRXSJY6Z","https://www.amazon.com/dp/B0BRXSJY6Z?psc=1","https://m.media-amazon.com/images/I/81BRXqwAQwL._AC_SY355_.jpg","IRONCK",149.99,145,"21,748.55","87,378","CN","n/a",1,4.4,61,8,10,"IRONCK Direct","Home & Kitchen","n/a","MFN","n/a","n/a","1/9/2023"
"SMOOL Vanity with Lighted Mirror, Makeup Vanity Desk with Power Outlet and LED Bulbs, 3 Color Lighting Modes Adjustable Brightness, 7 Drawers Vanity Table with Cushioned Stool for Women Girls, 44'' L","B0C2BZRJ1H","https://www.amazon.com/dp/B0C2BZRJ1H?psc=1","https://m.media-amazon.com/images/I/71mnPGelxoL._AC_SY450_.jpg","SMOOL",262.90,288,"75,715.20","428,352","HK","n/a",1,3.4,3,9,-2,"Naboba","Home & Kitchen","n/a","MFN","n/a","n/a","4/13/2023"
"SMOOL Makeup Vanity Desk with Lights - Vanity with 3 Color Lighting Modes Adjustable Brightness, Vanity Table with 5 Rotating Drawers 10 Light Bulbs and Shelves, Vanity Set for Women Girls, Black","B09XHM5VGF","https://www.amazon.com/dp/B09XHM5VGF?psc=1","https://m.media-amazon.com/images/I/71Mp2HqXiQL._AC_SX679_.jpg","SMOOL",199.98,265,"52,994.70","98,289","HK",63.67,1,4.3,337,8,10,"Naboba","Home & Kitchen","Small Oversize","MFN","24.6x46.9x4.7",57.54,"4/8/2022"
"JAXPETY Makeup Vanity Table with Flip up Mirror, Makeup Desk Vanity Desk with Lots Storage for Women Girls, Bedroom Small Space, Black","B0B45JZLC6","https://www.amazon.com/dp/B0B45JZLC6?psc=1","https://m.media-amazon.com/images/I/81mkBm1V2gL._AC_SX425_.jpg","JAXPETY",59.99,21,"1,259.79","335,808","CN","n/a",1,4.3,52,7,2,"JAXPETY","Home & Kitchen","n/a","MFN","n/a","n/a","6/15/2022"
"AKVOMBI Vanity Table Set Lighted Mirror, 55.9 Inches Makeup Desk with Drawers & 6 Storage Shelves, Padded Stool, White","B09RZRX9RH","https://www.amazon.com/dp/B09RZRX9RH?psc=1","https://m.media-amazon.com/images/I/61oT+X--3sL._AC_SX569_.jpg","AKVOMBI",199.99,198,"39,598.02","205,662","HK",84.48,1,4.6,51,9,11,"KaiChuang Tech Development Limited","Home & Kitchen","Medium Oversize","MFN","6.1x26.2x46.3",82.70,"2/8/2022"
"Makeup Vanity with Lights, 37inch Vanity Desk, 4 Large Drawers Dresser with Lighted Mirror, 3 Lighting Modes Brightness Adjustable, White","B09CPLNDQ3","https://www.amazon.com/dp/B09CPLNDQ3?psc=1","https://m.media-amazon.com/images/I/71w1KE8mexL._AC_SX425_.jpg","Vabches",185.98,383,"71,230.34","58,026","CN",85.17,1,4.5,446,6,8,"Betemint","Home & Kitchen","Medium Oversize","MFN","26.7x42.0x7.5",91.20,"8/16/2021"
"Alohappy Makeup Vanity Set with Mirror & Stool for Girls, Vanity Table and Cushioned Stool Set with 4 Drawers, Wood Dressing Table for Bedroom","B0BM4Y2KK6","https://www.amazon.com/dp/B0BM4Y2KK6?psc=1","https://m.media-amazon.com/images/I/51ininfn36L._AC_SY355_.jpg","Alohappy",87.11,245,"21,341.95","120,703","CN","n/a",1,4.2,51,7,12,"Hengfuyu","Home & Kitchen","n/a","MFN","n/a","n/a","11/11/2022"
"($) IRONCK Vanity Desk Set with Large LED Lighted Mirror & Power Outlet, 7 Drawers Vanities Dressing Makeup Table with Storage Bench, for Bedroom, Industrial Style Vintage Brown","B0BK9R2Q79","https://www.amazon.com/dp/B0BK9R2Q79?psc=1","https://m.media-amazon.com/images/I/91bRVeUfsNL._AC_SX425_.jpg","IRONCK",329.99,345,"113,846.55","59,844","CN","n/a",1,3.9,161,8,12,"IRONCK Direct","Home & Kitchen","n/a","MFN","n/a","n/a","10/24/2022"
"($) DWVO Vanity Desk with Mirror and Lights, Makeup Vanity with Lights and Drawers, Vanity Mirror with Lights and Table Set, 3 Color Adjustable Lighting Brightness & Power Outlet, White","B0C3BNCWL1","https://www.amazon.com/dp/B0C3BNCWL1?psc=1","https://m.media-amazon.com/images/I/81F5mDU1gsL._AC_SX466_.jpg","DWVO",195.37,"n/a","n/a","54,555","n/a",63.82,2,4.0,4,8,2,"    Secure transaction     ","Home & Kitchen","Small Oversize","MFN","6.7x18.7x35.2",59.97,"n/a"
